file,error,num_incorrect_squares,num_incorrect_corners,occupancy_classification_mistakes,piece_classification_mistakes,actual_num_pieces,predicted_num_pieces,time_corner_detection,time_occupancy_classification,time_piece_classification,time_prepare_results
1566.png,None,0,0,0,0,32,32,0.13901557307690382,0.05101250484585762,0.24701077118515968,0.00010586529970169067
3913.png,None,0,0,0,0,27,27,0.13478095922619104,0.050809155218303204,0.2079221736639738,9.424518793821335e-05
2540.png,None,0,0,0,0,26,26,0.13256864622235298,0.0508224805817008,0.19988677836954594,0.0001234188675880432
4771.png,None,0,0,0,0,20,20,0.13754107896238565,0.05091027170419693,0.1587234903126955,8.125882595777512e-05
3362.png,None,0,0,0,0,7,7,0.13588314224034548,0.050734817050397396,0.06366839446127415,5.697924643754959e-05
2182.png,None,0,0,0,0,30,30,0.1310949670150876,0.051011170260608196,0.2314931657165289,0.0001005958765745163
1068.png,None,1,0,1,0,24,25,0.13163224328309298,0.050542110577225685,0.20674822852015495,0.00011780951172113419
4040.png,None,0,0,0,0,30,30,0.13711223658174276,0.05084788240492344,0.23166296258568764,9.983126074075699e-05
3351.png,None,0,0,0,0,32,32,0.12558721844106913,0.05015983246266842,0.26100720372051,0.00010363291949033737
1390.png,None,0,0,0,0,13,13,0.12968645058572292,0.05001390911638737,0.10624781996011734,7.27018341422081e-05
2655.png,None,0,0,0,0,27,27,0.12950820941478014,0.05100526101887226,0.20779603347182274,9.605102241039276e-05
4208.png,None,0,0,0,0,24,24,0.1343413144350052,0.05079623870551586,0.18744057323783636,9.095016866922379e-05
2739.png,None,0,0,0,0,19,19,0.13596492260694504,0.05078911129385233,0.15106304548680782,8.085835725069046e-05
2180.png,None,0,0,0,0,30,30,0.13479417748749256,0.05037182942032814,0.23019156977534294,0.00010089017450809479
2990.png,None,0,0,0,0,17,17,0.1178354388102889,0.05014339927583933,0.14630324207246304,7.639080286026001e-05
3115.png,None,0,0,0,0,28,28,0.13666168227791786,0.05013048555701971,0.22531835548579693,9.721796959638596e-05
2667.png,None,0,0,0,0,7,7,0.123104989528656,0.0505787068977952,0.06145816296339035,5.552545189857483e-05
4261.png,None,0,0,0,0,9,9,0.13302727602422237,0.050943500362336636,0.07881079148501158,6.0721300542354584e-05
0343.png,None,0,0,0,0,14,14,0.11750732734799385,0.05044301226735115,0.11299621220678091,7.111206650733948e-05
3269.png,None,0,0,0,0,20,20,0.13301535416394472,0.050740049220621586,0.15838242508471012,8.102692663669586e-05
3509.png,None,0,0,0,0,23,23,0.1360848220065236,0.05019329488277435,0.17403468303382397,8.723326027393341e-05
2378.png,None,0,0,0,0,5,5,0.1252307016402483,0.05026994924992323,0.05921010300517082,5.2051618695259094e-05
2297.png,None,0,0,0,0,27,27,0.13478418812155724,0.050995009019970894,0.2096632020547986,9.651854634284973e-05
0081.png,None,0,0,0,0,28,28,0.12154630105942488,0.05024789273738861,0.2147400276735425,9.757839143276215e-05
4842.png,None,0,0,0,0,32,32,0.13933217152953148,0.05053509771823883,0.24488312657922506,0.00010334234684705734
0258.png,None,0,0,0,0,21,21,0.12290634028613567,0.05084302183240652,0.16754045244306326,8.437503129243851e-05
0866.png,None,0,0,0,0,31,31,0.12201929464936256,0.050254425033926964,0.2564477566629648,0.00010348670184612274
3386.png,None,0,0,0,0,13,13,0.12637129798531532,0.05178350955247879,0.10741036105901003,6.793439388275146e-05
3775.png,None,0,0,0,0,24,24,0.11901139840483665,0.05016399919986725,0.18822695408016443,8.985679596662521e-05
2673.png,None,0,0,0,0,21,21,0.11510838940739632,0.050180825404822826,0.18190516624599695,8.590985089540482e-05
1727.png,None,0,0,0,0,32,32,0.12369625363498926,0.05084253940731287,0.2463314775377512,0.0001030266284942627
2496.png,None,0,0,0,0,30,30,0.13409280311316252,0.05022023245692253,0.24537374451756477,0.00010158680379390717
4152.png,None,0,0,0,0,24,24,0.1330797178670764,0.05036715418100357,0.18874308560043573,9.095482528209686e-05
4464.png,None,0,0,0,0,19,19,0.11877665761858225,0.0508961733430624,0.15197153482586145,7.900968194007874e-05
1352.png,None,0,0,0,0,27,27,0.13664948008954525,0.05014059320092201,0.20801430568099022,0.0001363595947623253
3546.png,None,0,0,0,0,19,19,0.12185278255492449,0.05007924418896437,0.16524794418364763,8.077360689640045e-05
3626.png,None,0,0,0,0,28,28,0.13527032267302275,0.0499380873516202,0.2294714730232954,9.825639426708221e-05
3715.png,None,0,0,0,0,27,27,0.13236570358276367,0.05005913972854614,0.22172513790428638,9.585916996002197e-05
2389.png,None,0,0,0,0,20,20,0.12080277781933546,0.0508747361600399,0.15659554302692413,8.216407150030136e-05
1160.png,None,0,0,0,0,32,32,0.12339501269161701,0.050097557716071606,0.24675889685750008,0.00010533910244703293
3434.png,None,0,0,0,0,32,32,0.13378555793315172,0.05031079612672329,0.24443375691771507,0.0001039355993270874
0619.png,None,0,0,0,0,19,19,0.11713285557925701,0.0508542712777853,0.15143746696412563,7.921736687421799e-05
2103.png,None,0,0,0,0,11,11,0.11280175391584635,0.05005557555705309,0.08725408278405666,6.466079503297806e-05
0367.png,None,0,0,0,0,26,26,0.1333963694050908,0.05017965193837881,0.1988329142332077,9.352993220090866e-05
4121.png,None,0,0,0,0,6,6,0.1172500653192401,0.05028787720948458,0.0703473836183548,9.861867874860764e-05
4613.png,None,0,0,0,0,15,15,0.12871035002171993,0.050427891314029694,0.13190086279064417,7.299892604351044e-05
2690.png,None,0,0,0,0,16,16,0.1359615158289671,0.05073469039052725,0.12810729537159204,7.358472794294357e-05
2019.png,None,0,0,0,0,14,14,0.13247359264642,0.05012298095971346,0.11171836592257023,7.13784247636795e-05
4317.png,None,0,0,0,0,28,28,0.13858417235314846,0.050136283971369267,0.22677921317517757,9.714625775814056e-05
0967.png,None,0,0,0,0,32,32,0.13042443338781595,0.05022093094885349,0.2468980085104704,0.00010338239371776581
0154.png,None,0,0,0,0,20,20,0.1335694370791316,0.0507839759811759,0.15757454093545675,8.102506399154663e-05
4686.png,None,0,0,0,0,10,10,0.13850970193743706,0.05090112891048193,0.08378130570054054,6.296858191490173e-05
1199.png,None,0,0,0,0,32,32,0.13358975294977427,0.050774140283465385,0.24959987308830023,0.00010263267904520035
1645.png,None,0,0,0,0,21,21,0.13081689551472664,0.05090974550694227,0.16697178035974503,0.00011059921234846115
0215.png,None,0,0,0,0,14,14,0.11905462481081486,0.05097283888608217,0.11291480157524347,7.157400250434875e-05
1832.png,None,0,0,0,0,14,14,0.13004531059414148,0.05076543800532818,0.11365277972072363,7.178075611591339e-05
0225.png,None,0,0,0,0,29,29,0.1231364393606782,0.05078698601573706,0.2190962741151452,9.824708104133606e-05
4513.png,None,0,0,0,0,17,17,0.13621651101857424,0.05089573096483946,0.13482351135462523,7.692445069551468e-05
3146.png,None,0,0,0,0,30,30,0.13707901630550623,0.05070957262068987,0.23238394875079393,0.00010097306221723557
0919.png,None,0,0,0,0,28,28,0.13361997809261084,0.05078543443232775,0.21506489720195532,9.573809802532196e-05
3788.png,None,0,0,0,0,18,18,0.12590842694044113,0.0510930921882391,0.146226704120636,7.581803947687149e-05
0204.png,None,0,0,0,0,22,22,0.12923387624323368,0.051113709807395935,0.17316911835223436,8.513685315847397e-05
3194.png,None,0,0,0,0,17,17,0.12191342283040285,0.05287561099976301,0.135024375282228,7.68592581152916e-05
4694.png,None,0,0,0,0,19,19,0.12731905654072762,0.050802506506443024,0.1515951929613948,8.070375770330429e-05
0811.png,None,0,0,0,0,23,23,0.13619805872440338,0.05079303402453661,0.17560928501188755,8.86647030711174e-05
3461.png,None,0,0,0,0,28,28,0.13767594564706087,0.050922331400215626,0.21613862551748753,9.77320596575737e-05
0224.png,None,0,0,0,0,28,28,0.1334697064012289,0.05075360834598541,0.21327548380941153,9.757839143276215e-05
4335.png,None,0,0,0,0,30,30,0.1371135888621211,0.0509541779756546,0.23533935192972422,9.89055261015892e-05
0804.png,None,0,0,0,0,30,30,0.13959519751369953,0.05124750733375549,0.2393975956365466,9.908154606819153e-05
4666.png,None,0,0,0,0,30,30,0.1389651894569397,0.051446299999952316,0.23795491456985474,0.00010048225522041321
2883.png,None,0,0,0,0,9,9,0.11974401026964188,0.05169781111180782,0.0779466787353158,6.172060966491699e-05
1323.png,None,0,0,0,0,16,16,0.13212225027382374,0.050770821049809456,0.13598966505378485,7.348693907260895e-05
3784.png,None,0,0,0,0,32,32,0.13915215246379375,0.05096929892897606,0.24568649847060442,0.00010280497372150421
3969.png,None,0,0,0,0,11,11,0.12715557496994734,0.0509027186781168,0.09025691729038954,6.448104977607727e-05
4447.png,None,0,0,0,0,15,15,0.1247199373319745,0.05075571779161692,0.11956028640270233,7.075164467096329e-05
3389.png,None,0,0,0,0,30,30,0.126375668682158,0.05094254855066538,0.23652696143835783,0.00010083429515361786
1334.png,None,0,0,0,0,32,32,0.1351837683469057,0.05148586444556713,0.2498027691617608,0.00011609029024839401
3059.png,None,0,0,0,0,10,10,0.12202177941799164,0.05083851516246796,0.08312135189771652,6.30626454949379e-05
3174.png,None,0,0,0,0,24,24,0.12433067988604307,0.050545139238238335,0.18799527175724506,8.920300751924515e-05
0945.png,None,0,0,0,0,9,9,0.1366323409602046,0.05093848053365946,0.07718650717288256,6.0253776609897614e-05
2173.png,None,0,0,0,0,9,9,0.12710790149867535,0.05075139366090298,0.07689116336405277,6.131641566753387e-05
4010.png,None,0,0,0,0,7,7,0.11351830419152975,0.05063350312411785,0.06259934231638908,5.751848220825195e-05
3493.png,None,0,0,0,0,32,32,0.14141655340790749,0.0507325753569603,0.24868841748684645,0.00010402686893939972
4389.png,None,0,0,0,0,26,26,0.13947035931050777,0.050772927701473236,0.19999454263597727,9.063351899385452e-05
0161.png,None,0,0,0,0,17,17,0.12666273303329945,0.05080938246101141,0.1330358237028122,7.654353976249695e-05
2442.png,None,2,0,2,0,26,26,0.1408194089308381,0.050892957486212254,0.2002849904820323,9.357836097478867e-05
2412.png,None,0,0,0,0,20,20,0.13231031876057386,0.05079706385731697,0.1587693803012371,8.272286504507065e-05
2505.png,None,0,0,0,0,20,20,0.13381964061409235,0.050802149809896946,0.15797477029263973,8.213799446821213e-05
3124.png,None,0,0,0,0,6,6,0.13352139946073294,0.05072234570980072,0.057270840741693974,5.428493022918701e-05
1367.png,None,0,0,0,0,30,30,0.13811180088669062,0.0508728576824069,0.23559267167001963,9.991507977247238e-05
1824.png,None,0,0,0,0,21,21,0.13130122795701027,0.05156744737178087,0.16581011842936277,8.45491886138916e-05
2619.png,None,0,0,0,0,12,12,0.13582129310816526,0.05088716745376587,0.09852741938084364,6.753671914339066e-05
3786.png,None,0,0,0,0,12,12,0.12761292792856693,0.05072185304015875,0.09863121248781681,6.72629103064537e-05
0010.png,None,0,0,0,0,27,27,0.12838753778487444,0.050761924125254154,0.20906157046556473,9.540002793073654e-05
0025.png,None,0,0,0,0,27,27,0.1371315997093916,0.05096420831978321,0.21034317556768656,9.67271625995636e-05
1046.png,None,0,0,0,0,10,10,0.1383250067010522,0.05078687984496355,0.08263636566698551,6.329827010631561e-05
4286.png,None,0,0,0,0,13,13,0.12558850180357695,0.050237420946359634,0.12005945667624474,6.830133497714996e-05
1224.png,None,0,0,0,0,28,28,0.13769137859344482,0.0499468082562089,0.21363533847033978,9.694322943687439e-05
4065.png,None,0,0,0,0,19,19,0.12345988862216473,0.050769963301718235,0.15464713145047426,7.913634181022644e-05
4560.png,None,0,0,0,0,14,14,0.13037247583270073,0.05014565773308277,0.12514481786638498,6.997678428888321e-05
2816.png,None,0,0,0,0,22,22,0.1260191546753049,0.050243185833096504,0.16978424414992332,8.532311767339706e-05
4626.png,None,0,0,0,0,22,22,0.1261525796726346,0.050603268668055534,0.17053682077676058,9.820424020290375e-05
3692.png,None,0,0,0,0,20,20,0.13697795663028955,0.05018313881009817,0.17304378747940063,8.155219256877899e-05
3231.png,None,0,0,0,0,8,8,0.13357871118932962,0.050175201147794724,0.06815752200782299,5.8506615459918976e-05
3453.png,None,0,0,0,0,28,28,0.12931726966053247,0.0507929939776659,0.21510450541973114,9.733811020851135e-05
1894.png,None,1,0,1,0,29,28,0.12693290039896965,0.05005217529833317,0.21366612520068884,9.5343217253685e-05
3623.png,None,0,0,0,0,17,17,0.13345918152481318,0.05025636125355959,0.14709962997585535,7.67689198255539e-05
0963.png,None,0,0,0,0,17,17,0.12286455556750298,0.05079212877899408,0.1345986621454358,7.751956582069397e-05
0166.png,None,0,1,0,0,17,17,0.12894656416028738,0.050040812231600285,0.1327817114070058,7.824227213859558e-05
0275.png,None,0,0,0,0,21,21,0.14053945150226355,0.05030389688909054,0.17566325329244137,8.419808000326157e-05
3457.png,None,0,0,0,0,32,32,0.11840453650802374,0.05018970277160406,0.24475010205060244,0.0001039719209074974
2677.png,None,0,0,0,0,14,14,0.12407028209418058,0.05102376826107502,0.11448000837117434,7.219798862934113e-05
1734.png,None,0,0,0,0,16,16,0.12148135248571634,0.05017561744898558,0.1264474866911769,7.508043199777603e-05
1987.png,None,0,0,0,0,16,16,0.11925178673118353,0.0500741908326745,0.1247164448723197,7.501430809497833e-05
1787.png,None,0,0,0,0,25,25,0.13972248788923025,0.05021874979138374,0.1913542291149497,9.117741137742996e-05
3189.png,None,37,4,30,7,25,21,0.12021871004253626,0.050241789780557156,0.1788668967783451,8.175056427717209e-05
4784.png,None,0,0,0,0,12,12,0.13053869921714067,0.05008955951780081,0.11171651910990477,6.614718586206436e-05
1530.png,None,0,0,0,0,29,29,0.12568183708935976,0.05020431615412235,0.23247566632926464,9.806174784898758e-05
4504.png,None,0,0,0,0,24,24,0.13157898001372814,0.05103877652436495,0.185943016782403,8.875597268342972e-05
1177.png,None,40,4,28,12,28,24,0.1315151108428836,0.05080266110599041,0.1867122733965516,9.003095328807831e-05
2812.png,None,0,0,0,0,17,17,0.12932553887367249,0.05087356921285391,0.1479850923642516,7.597822695970535e-05
2735.png,None,0,0,0,0,30,30,0.1363650718703866,0.05030563846230507,0.22941214125603437,0.00010151322931051254
0776.png,None,0,0,0,0,30,30,0.1241013640537858,0.05012113228440285,0.23189322091639042,9.838026016950607e-05
4740.png,None,0,0,0,0,16,16,0.12159383948892355,0.05018442403525114,0.12359669618308544,7.456541061401367e-05
1441.png,None,0,0,0,0,12,12,0.12956941686570644,0.05013064295053482,0.09883898217231035,6.70338049530983e-05
0567.png,None,0,0,0,0,28,28,0.143981478177011,0.050307951867580414,0.23158397898077965,9.842123836278915e-05
0907.png,None,0,0,0,0,28,28,0.13469895627349615,0.050210882909595966,0.2237213822081685,9.548105299472809e-05
0565.png,None,0,0,0,0,31,31,0.1228585634380579,0.050106960348784924,0.23877607379108667,0.0001004394143819809
2387.png,None,0,0,0,0,28,28,0.13700941484421492,0.05084615293890238,0.21589858178049326,9.69795510172844e-05
2417.png,None,0,0,0,0,32,32,0.1294266665354371,0.050325469113886356,0.2458544671535492,0.0001044953241944313
3511.png,None,0,0,0,0,26,26,0.13923229556530714,0.05085872672498226,0.19911661744117737,9.325984865427017e-05
1017.png,None,0,0,0,0,13,13,0.13192290626466274,0.05008193477988243,0.1214063037186861,6.86822459101677e-05
0692.png,None,0,0,0,0,18,18,0.13315720111131668,0.050730982795357704,0.144841936416924,7.745064795017242e-05
3460.png,None,0,0,0,0,16,16,0.13102190010249615,0.050201588310301304,0.139230502769351,7.379427552223206e-05
0190.png,None,0,0,0,0,15,15,0.1311351303011179,0.050677938386797905,0.12059298995882273,7.200241088867188e-05
4094.png,None,0,0,0,0,28,28,0.13606528658419847,0.0501917339861393,0.2284373715519905,9.820982813835144e-05
2703.png,None,0,0,0,0,28,28,0.13721291534602642,0.05091044120490551,0.2148562530055642,9.603984653949738e-05
4212.png,None,0,0,0,0,20,20,0.12180517334491014,0.04998266231268644,0.15692511573433876,8.145160973072052e-05
3742.png,None,0,0,0,0,32,32,0.13694941438734531,0.05005036387592554,0.2600222136825323,0.00010397285223007202
4002.png,None,0,0,0,0,25,25,0.13816302455961704,0.050701617263257504,0.19516930729150772,9.140558540821075e-05
2467.png,None,0,0,0,0,10,10,0.12209106050431728,0.050285364501178265,0.09391100332140923,6.241723895072937e-05
1965.png,None,0,0,0,0,16,16,0.12884967401623726,0.05004762578755617,0.12377377599477768,7.378775626420975e-05
0007.png,None,0,0,0,0,20,20,0.12916534394025803,0.050028661265969276,0.15637769922614098,8.097197860479355e-05
1701.png,None,0,0,0,0,28,28,0.12045127153396606,0.05012288596481085,0.22968062106519938,9.726546704769135e-05
0365.png,None,0,0,0,0,17,17,0.1211443031206727,0.04995223693549633,0.13169769663363695,7.609743624925613e-05
3123.png,None,0,0,0,0,21,21,0.1289676921442151,0.05086670909076929,0.16489842999726534,8.423253893852234e-05
0563.png,None,0,0,0,0,26,26,0.1272151581943035,0.050002957694232464,0.21294373087584972,9.401794523000717e-05
1842.png,None,0,0,0,0,9,9,0.12404539063572884,0.050842258147895336,0.07666403334587812,6.177835166454315e-05
4096.png,None,0,0,0,0,5,5,0.12458261661231518,0.05011038761585951,0.04531691316515207,5.320832133293152e-05
2388.png,None,0,0,0,0,24,24,0.12479509226977825,0.05081812385469675,0.19063943345099688,8.928123861551285e-05
4475.png,None,0,0,0,0,22,22,0.126863700337708,0.050034510903060436,0.185075000859797,8.5403211414814e-05
0076.png,None,0,0,0,0,18,18,0.12437971029430628,0.050376176834106445,0.145571518689394,7.615610957145691e-05
3519.png,None,0,0,0,0,21,21,0.1284255776554346,0.05066674668341875,0.16684723366051912,8.413009345531464e-05
2192.png,None,0,0,0,0,25,25,0.11932126246392727,0.05096038617193699,0.19269692990928888,9.154900908470154e-05
1183.png,None,0,0,0,0,13,13,0.1202585892751813,0.05029554385691881,0.10748160816729069,6.887130439281464e-05
4093.png,None,0,0,0,0,13,13,0.13913558516651392,0.05011112429201603,0.12003509886562824,6.771273910999298e-05
1044.png,None,0,0,0,0,32,32,0.14004461839795113,0.050336793065071106,0.2457509571686387,0.00010485947132110596
3056.png,None,0,0,0,0,16,16,0.11797974351793528,0.05004031490534544,0.1379365073516965,7.260404527187347e-05
0291.png,None,0,0,0,0,27,27,0.13255220092833042,0.050819058902561665,0.2078074524179101,9.551830589771271e-05
4593.png,None,0,0,0,0,12,12,0.13610514998435974,0.05035502929240465,0.11045684479176998,6.681866943836212e-05
1795.png,None,0,0,0,0,18,18,0.13512242585420609,0.050094714388251305,0.14461966510862112,7.823389023542404e-05
0980.png,None,0,0,0,0,9,9,0.13621085323393345,0.05102282203733921,0.07746311835944653,6.099604070186615e-05
1865.png,None,0,0,0,0,15,15,0.1350120436400175,0.050450160168111324,0.13466360047459602,7.337424904108047e-05
4572.png,None,0,0,0,0,6,6,0.117402208968997,0.05012031830847263,0.055214048363268375,5.5905431509017944e-05
3496.png,None,0,0,0,0,22,22,0.12272943090647459,0.050308654084801674,0.16901146434247494,8.640624582767487e-05
2410.png,None,0,0,0,0,10,10,0.1305673848837614,0.05016953591257334,0.09526574891060591,6.186962127685547e-05
3112.png,None,0,0,0,0,13,13,0.12199749331921339,0.05010035913437605,0.11984078399837017,6.837770342826843e-05
